cnpj_basico;cnpj_ordem;cnpj_dv;identificador_matriz_filial;nome_fantasia;situacao_cadastral;data_situacao_cadastral;motivo_situacao_cadastral;nome_cidade_exterior;pais;data_inicio_atividade;cnae_fiscal_principal;cnae_fiscal_secundaria;tipo_logradouro;logradouro;numero;complemento;bairro;cep;uf;municipio;ddd_1;telefone_1;ddd_2;telefone_2;ddd_fax;fax;correio_eletronico;situacao_especial;data_situacao_especial;cnpj_completo;situacao_cadastral_descricao;atividade_afl;razao_social;natureza_juridica;qualificacao_responsavel;capital_social;porte;ente_federativo_responsavel;porte_descricao
37948679;0001;55;1;;02;20200803;00;;;20200803;5620104;;AVENIDA;GONCALO ANTUNES BEZERRA;23;;CENTRO;55260000;PE;2311;87;91423822;;;;;ALLYSONDJALMA@BOL.COM.BR;;;37948679000155;Ativa;Fornecimento de alimentos para consumo domiciliar;;;;;;;
37858170;0001;11;1;;02;20200726;00;;;20200726;5611203;;AVENIDA;MANOEL RIBAS;310;;SAO FRANCISCO;80510020;PR;7535;41;99959910;;;;;WLADAKAH@GMAIL.COM;;;37858170000111;Ativa;Lanchonetes e casas de chá;;;;;;;
37949173;0001;60;1;10 PASTEIS;02;20200803;00;;;20200803;5611201;5611203;RUA;RICARDO MARINHO;650;LOJA  39;SAO GERALDO;35660970;MG;4941;37;91403842;;;;;ISABEL@SUPORTECONTABILIDADE.COM.BR;;;37949173000160;Ativa;Restaurantes;;;;;;;
37949605;0001;33;1;;02;20200803;00;;;20200803;5611201;5590603,5590699,5611203;RUA;CORACAO DE MARIA;159;;CENTRO;35436000;MG;4563;31;38935589;;;;;;;;37949605000133;Ativa;Restaurantes;;;;;;;
37949655;0001;10;1;HIPER FRANGO;02;20200803;00;;;20200803;5611201;4712100,5611205;RUA;AZARIAS DE CARVALHO GAMA;193;;GRUTA DE LOURDES;57052800;AL;2785;82;96472055;82;34324876;82;96472055;RF_CONTABILIDADE@HOTMAIL.COM;;;37949655000110;Ativa;Restaurantes;;;;;;;
37950361;0001;09;1;;02;20240619;00;;;20200803;5620104;;RUA;BARCELONA;120;CASA 3;CACHAMBI;20785130;RJ;6001;21;68922488;;;;;VERINHAPAIVA57@GMAIL.COM;;;37950361000109;Ativa;Fornecimento de alimentos para consumo domiciliar;;;;;;;
37950371;0001;44;1;;02;20200803;00;;;20200803;5611201;;PRAIA;SAO GONCALO;NS;;SAO GONCALO;23970000;RJ;5875;24;99848891;;;;;CLAUDIA72HELENA@GMAIL.COM;;;37950371000144;Ativa;Restaurantes;;;;;;;
36096346;0001;82;1;FRUTOS DE GOIAS;02;20200122;00;;;20200122;5611203;5611201,5620102,5620103;RUA;JOAO MARQUES;253;QUADRA06                  LOTE  10;PRQ BURITI;74485807;GO;9373;62;96787993;;;;;FRUTOSDEGOIASTRINDADE2@GMAIL.COM;;;36096346000182;Ativa;Lanchonetes e casas de chá;;;;;;;
37950852;0001;50;1;BUTECO DO CHEF;02;20200803;00;;;20200803;5611201;4313400,4744099,5611203,7112000,8230002;ESTRADA;BR 135;100;;BARBATANA;65495000;MA;1283;98;82931870;;;;;EVANDROLICAR@HOTMAIL.COM;;;37950852000150;Ativa;Restaurantes;;;;;;;
37951386;0001;27;1;;02;20241001;00;;;20200803;5611205;;RUA;PADRE EUSTAQUIO;420;;CANAA;35675000;MG;2691;31;94659568;;;;;JESSIKAPARECIDA27@HOTMAIL.COM;;;37951386000127;Ativa;Bares com entretenimento;;;;;;;
37952117;0001;85;1;;02;20200803;00;;;20200803;5611203;;AVENIDA;CORONEL VIRGILIO ROCHA;17-21;;CENTRO;17290013;SP;6661;14;96556529;;;;;ECNA@LPNET.COM.BR;;;37952117000185;Ativa;Lanchonetes e casas de chá;;;;;;;
37952189;0001;22;1;;02;20200803;00;;;20200803;5611203;4721103,4712100,4721102,5611201;TRAVESSA;BERALDO LUIZ DE GODOY;0;;MOQUEM;13960000;SP;7143;19;99862234;;;;;CONTABILIDADEFISCAL2@GMAIL.COM;;;37952189000122;Ativa;Lanchonetes e casas de chá;;;;;;;
37952798;0001;81;1;DOM PIZZAS E ESFIHAS;02;20240122;00;;;20200803;5611201;5611203;RUA;FRANCISCO ALMEIDA;736;      A;PARQUE SANTA ROSA;60762845;CE;1389;85;87989544;;;;;PROVERCC@GMAIL.COM;;;37952798000181;Ativa;Restaurantes;;;;;;;
37953120;0001;13;1;;02;20200803;00;;;20200803;5611201;;12A RUA;PRESIDENTE KENEDDY;767;LOJA;CENTRO;86160000;PR;7779;43;96971174;;;;;CLEONICECORREA111@GMAIL.COM;;;37953120000113;Ativa;Restaurantes;;;;;;;
37953855;0001;47;1;;02;20200803;00;;;20200803;5620104;;RUA;IGUACU;137;;ENGENHEIRO LEAL;21370130;RJ;6001;21;33909054;;;;;AVELINODIAS2014@OUTLOOK.COM;;;37953855000147;Ativa;Fornecimento de alimentos para consumo domiciliar;;;;;;;
37953894;0001;44;1;FRANGO NO POTE;02;20200803;00;;;20200803;5611201;5620102,5620104;QUADRA;SCS QUADRA 08;60;BLOCO B                   LOJA  87/88               PAVMTOTERREO                    VENANCIO 2000;ASA SUL;70333900;DF;9701;61;96812004;;;;;DF.VENANCIO@FRANGONOPOTE.COM.BR;;;37953894000144;Ativa;Restaurantes;;;;;;;
37954183;0001;94;1;;02;20200803;00;;;20200803;5620104;1091102;RUA;RIO CANTU;603;CASA B;PARQUE ALVAMAR II;87113610;PR;8461;44;98001542;;;;;AYLADONUTSECANDY@GMAIL.COM;;;37954183000194;Ativa;Fornecimento de alimentos para consumo domiciliar;;;;;;;
37954618;0001;09;1;;02;20200803;00;;;20200803;5611205;5320201;RUA;MANOEL FERREIRA DOS SANTOS;177;;MANOEL PIMENTA;39802095;MG;5371;33;35247754;;;;;THAINABARBOSA4051@GMAIL.COM;;;37954618000109;Ativa;Bares com entretenimento;;;;;;;
37954848;0001;60;1;PIZZARIA NONNA GINA UNIDADE III;02;20200803;00;;;20200803;5611201;5611203,5611204,5620104;RUA;JOAO FRANCO DE CAMARGO;403;;CENTRO;12955000;SP;6241;11;44127985;;;;;CONTATO@CONTABILSISTEMAATIBAIA.COM;;;37954848000160;Ativa;Restaurantes;;;;;;;
37955776;0001;75;1;;02;20200803;00;;;20200803;5611204;5611203;RUA;UNIVERSAL;8;LOJA;LOMBA DO PINHEIRO;91570100;RS;8801;51;30125622;;;;;ROSANGELAJAJA@YAHOO.COM.BR;;;37955776000175;Ativa;Bares sem entretenimento;;;;;;;
37955923;0001;07;1;;02;20200803;00;;;20200803;5611203;5620104,1091102;RUA;GRAUNA;48;LOJA A;BRAZ DE PINA;21011160;RJ;6001;21;74002367;;;;;ANAKROLINAALVES@HOTMAIL.COM;;;37955923000107;Ativa;Lanchonetes e casas de chá;;;;;;;
37956345;0001;23;1;;02;20200803;00;;;20200803;5611203;5620104;RUA;PERU;277;;JARDIM PANCERA;85914090;PR;7927;45;98516794;;;;;POPLANCHES23@GMAIL.COM;;;37956345000123;Ativa;Lanchonetes e casas de chá;;;;;;;
37957192;0001;39;1;;02;20230601;00;;;20200803;5620104;4923001,5611201,8219999,8592999,8599699,5620103,4929903,5620101,8599605,4729699,5612100,8599604,5229099;QUADRA;SQN 104 BLOCO A;104;"BLOCO BLOCO A;APT APARTAMENTO 404";ASA NORTE;70733010;DF;9701;61;84614499;;;;;RODRIGOJACOBTRV@GMAIL.COM;;;37957192000139;Ativa;Fornecimento de alimentos para consumo domiciliar;;;;;;;
37957484;0001;71;1;;02;20260702;00;;;20200803;5611203;;RUA;DOIS DE FEVEREIRO;874;"CASA;CASA;CASA;CASA";ENCANTADO;20730452;RJ;6001;21;74090841;;;;;GA169296@GMAIL.COM;;;37957484000171;Ativa;Lanchonetes e casas de chá;;;;;;;
37959428;0001;76;1;LFM RESTAURANTE;02;20200804;00;;;20200804;5611201;4723700,5611203;RUA;JOAO CHEDE;1425;;CIDADE INDUSTRIAL;81170220;PR;7535;41;97750610;41;97750615;41;97750610;;;;37959428000176;Ativa;Restaurantes;;;;;;;
37960429;0001;30;1;APOLLO BAR E SANDUICHERIA;02;20200804;00;;;20200804;5611203;5611204;AVENIDA;CANAL BELEM;8027;;UBERABA;81580190;PR;7535;41;99115868;;;;;APOLLOBAR8027@GMAIL.COM;;;37960429000130;Ativa;Lanchonetes e casas de chá;;;;;;;
37961223;0001;25;1;BIZ.CO;02;20200804;00;;;20200804;5611203;1092900;RUA;CARAMURU;448;;CIDADE NOVA;96211500;RS;8815;53;91261287;;;;;BIZCOITERIA@GMAIL.COM;;;37961223000125;Ativa;Lanchonetes e casas de chá;;;;;;;
37961397;0001;98;1;;02;20200804;00;;;20200804;5611204;4723700,4721104,9329803;AVENIDA;CELSO ROTH;258;SALA;VILA MARIANA;84400000;PR;7791;42;99159435;;;;;JANETEBASNIAK59@GMAIL.COM;;;37961397000198;Ativa;Bares sem entretenimento;;;;;;;
37961478;0001;98;1;;02;20200804;00;;;20200804;5620104;;TRAVESSA;BRILHANTE;81;CASA;MIRANTE DA COROA;45807000;BA;3855;73;99290028;;;;;PGOES22@HOTMAIL.COM;;;37961478000198;Ativa;Fornecimento de alimentos para consumo domiciliar;;;;;;;
37961878;0001;01;1;;02;20200804;00;;;20200804;5611203;5611204;RUA;DA GABIROBEIRA;621;CASA;DAS GRACAS;83407600;PR;7513;41;96539162;;;;;JOELMAMACIELC@GMAIL.COM;;;37961878000101;Ativa;Lanchonetes e casas de chá;;;;;;;
37962309;0001;72;1;;02;20200804;00;;;20200804;5611203;;AVENIDA;TITO SILVA;263;;MIRAMAR;58043090;PB;2051;83;88651397;;;;;ELLEN.1397@HOTMAIL.COM;;;37962309000172;Ativa;Lanchonetes e casas de chá;;;;;;;
37963585;0001;55;1;;02;20260802;00;;;20200804;5611203;4723700;AVENIDA;BRASIL;12;;CENTRO;38805000;MG;5193;34;88167577;;;;;;;;37963585000155;Ativa;Lanchonetes e casas de chá;;;;;;;
37964047;0001;85;1;;02;20230321;00;;;20200804;5611205;5620102,4723700,5611203;RUA;SETE;263;;JARDIM FRANCISCA;13067817;SP;6291;19;82824898;;;;;MARIANAALVES301@GMAIL.COM;;;37964047000185;Ativa;Bares com entretenimento;;;;;;;
37964104;0001;26;1;;02;20200804;00;;;20200804;5611201;5620102;AVENIDA;MELO POVOAS;36;;COHAB ANIL I;65051550;MA;0921;98;88412936;;;;;ACONTECCONT@GMAIL.COM;;;37964104000126;Ativa;Restaurantes;;;;;;;
59597849;0003;07;2;;02;20200804;00;;;20200804;5611201;4722901,4723700,4729699,5620101;RUA;QUINZE DE NOVEMBRO;2700;;CENTRO;13560241;SP;7079;16;33733133;;;;;RECEPCAO@MECANOCONTABIL.COM.BR;;;59597849000307;Ativa;Restaurantes;;;;;;;
37965607;0001;16;1;;02;20200804;00;;;20200804;5620104;;RUA;ZE ALINHADO;57;;PLANALTO TREZE DE MAIO;59633060;RN;1759;84;98181220;;;;;ROSINHALOURENCO_@HOTMAIL.COM;;;37965607000116;Ativa;Fornecimento de alimentos para consumo domiciliar;;;;;;;
37965775;0001;01;1;;02;20200804;00;;;20200804;5620104;3212400;RUA;VITAL BRASIL;425;;PORTAO;80320120;PR;7535;41;95664164;;;;;MAUREENMORAES@HOTMAIL.COM;;;37965775000101;Ativa;Fornecimento de alimentos para consumo domiciliar;;;;;;;
37966378;0001;54;1;Q PAO PANIFICADORA E CONFEITARIA;02;20200804;00;;;20200804;4721102;4729602;RUA;LONDRINA;65;;BONSUCESSO;85045240;PR;7583;42;99148397;;;;;LUZIA.NASCIMENTO@HOTMAIL.COM;;;37966378000154;Ativa;Padaria e confeitaria;;;;;;;
37966592;0001;00;1;;02;20200804;00;;;20200804;5620104;;RUA;ROSARIO SCAMARDI;291;CONJ 1;JARDIM DO COLEGIO;05883000;SP;7107;11;93313422;;;;;EZEQUIELVIEIRA6@GMAIL.COM;;;37966592000100;Ativa;Fornecimento de alimentos para consumo domiciliar;;;;;;;
37966848;0001;80;1;;02;20200804;00;;;20200804;5620104;;RUA;CORONEL GENUINO;495;;FORMOZA;94818140;RS;8511;51;93196086;;;;;NATYDEPAULA1605@GMAIL.COM;;;37966848000180;Ativa;Fornecimento de alimentos para consumo domiciliar;;;;;;;
37967482;0001;63;1;;02;20200804;00;;;20200804;5611201;4781400,5620101,4321500,4741500,4755503,4772500,4330404,4399103,4744099;RUA;RUBENS CLAUDIO GUIMARAES PAGNANO;554;;JARDIM SANTA CLARA;14165418;SP;7135;16;81214251;;;;;MARCIOSERT@GMAIL.COM;;;37967482000163;Ativa;Restaurantes;;;;;;;
37967662;0001;45;1;BARUK COZINHA GOURMET;02;20260805;00;;;20200804;5611201;4729699,5611203,5620101,5620104;RUA;BAGE;77;LOJA  B;FICAM;42803588;BA;3413;71;97303915;;;;;CARVALHOCHEFF@HOTMAIL.COM;;;37967662000145;Ativa;Restaurantes;;;;;;;
37966323;0001;44;1;;02;20200804;00;;;20200804;5611203;4712100,5611201,5611204,5611205,5620102;RUA;FLORENCIO DE ABREU;926;;CENTRO;14015060;SP;6969;16;91372564;;;;;BARBARA.S.S@HOTMAIL.COM;;;37966323000144;Ativa;Lanchonetes e casas de chá;;;;;;;
37969378;0001;08;1;;02;20260129;00;;;20200804;5620104;;AVENIDA;MISSIONARIO GUNAR WINGLER;831;SETOR N;MODULO 04;78320000;MT;9831;66;84430881;;;;;LOPESHELEN43@GMAIL.COM;;;37969378000108;Ativa;Fornecimento de alimentos para consumo domiciliar;;;;;;;
37969403;0001;53;1;;02;20250124;00;;;20200804;5620104;;RUA;DOIS;S/N;;LOTEAMENTO MENINO JESUS II;78559328;MT;8985;66;96825299;;;;;GENAIRBARBOSAPEREIRA4@GMAIL.COM;;;37969403000153;Ativa;Fornecimento de alimentos para consumo domiciliar;;;;;;;
37969786;0001;60;1;DELICIOUS ROTISSERIE;02;20200804;00;;;20200804;5611201;5320202,5611203,5620104;RUA;MANUEL JACINTO;705;;VILA MORSE;05624001;SP;7107;11;49668902;;;;;GCROMAO95@GMAIL.COM;;;37969786000160;Ativa;Restaurantes;;;;;;;
37969831;0001;86;1;;02;20200804;00;;;20200804;5611204;4712100,9329803;AVENIDA;VITORIA REGIA;00;CASA;JARDIM AMAZONAS;78590000;MT;9885;66;97116809;;;;;JV2695951@GMAIL.COM;;;37969831000186;Ativa;Bares sem entretenimento;;;;;;;
37969959;0001;40;1;CHURRASCOA RESTAURANTE E LANCHONETE;02;20200804;00;;;20200804;5611203;5611201;RUA;ANTONIO MARIA;56;;CENTRO;78210048;MT;9047;65;32235934;;;;;EXCELCAC@MSN.COM;;;37969959000140;Ativa;Lanchonetes e casas de chá;;;;;;;
37970351;0001;35;1;;02;20200804;00;;;20200804;5611203;;RUA;ALFREDO PESSI;120;;CENTRO;88865000;SC;8227;48;96034582;;;;;FISCAL@MINATTOCONTABILIDADE.COM.BR;;;37970351000135;Ativa;Lanchonetes e casas de chá;;;;;;;
37970949;0001;24;1;NIKKO BURGER;02;20200804;00;;;20200804;5611203;4399103,4742300,4744001,4744004,4744099,4754701,4761003,4773300,4789005,5320202,5611201,7732202;RUA;MONTINOPOLIS;619;;JORGE TEIXEIRA;69099657;AM;0255;92;88268707;;;;;ANDERSONCFCAEN@GMAIL.COM;;;37970949000124;Ativa;Lanchonetes e casas de chá;;;;;;;
37970959;0001;60;1;;02;20200804;00;;;20200804;5620104;1093702;RUA;IBI;45;CASA;HIGIENOPOLIS;21050680;RJ;6001;21;25730820;;;;;LUCI.MQUEIROZ@HOTMAIL.COM;;;37970959000160;Ativa;Fornecimento de alimentos para consumo domiciliar;;;;;;;
37972439;0001;96;1;PRAIANOS BAR;02;20200804;00;;;20200804;5611201;4721103,4723700,5611203;RUA;TENENTE FLORIANO DORTA DO AMARAL;485;;PRAIA DA ESPERANCA (GUIA DE PACOBAIBA);25926523;RJ;5849;21;89310797;;;;;LEANDROUBERRJLE@GMAIL.COM;;;37972439000196;Ativa;Restaurantes;;;;;;;
37972526;0001;43;1;;02;20200804;00;;;20200804;5611201;5611203;RUA;BERTINO MIRANDA;8;;COLONIA OLIVEIRA MACHADO;69074060;AM;0255;92;96140885;;;;;FRANKFERREIRA.13@GMAIL.COM;;;37972526000143;Ativa;Restaurantes;;;;;;;
37972849;0001;37;1;;02;20251202;00;;;20200804;5620104;;RUA;PEDRO ABDORAL CESAR;71;"CASA;CASA;CASA;CASA";EDUCANDOS;69070420;AM;0255;92;93876190;;;;;JOSESANTIAGOMACIEL@HOTMAIL.COM;;;37972849000137;Ativa;Fornecimento de alimentos para consumo domiciliar;;;;;;;
37972946;0001;20;1;;02;20200804;00;;;20200804;5620104;;RUA;MAX PRUNER;1426;CONJ;ULYSSES GUIMARAES;89230605;SC;8179;47;96066444;;;;;MAIARAEMIGUEL2014@OUTLOOK.COM;;;37972946000120;Ativa;Fornecimento de alimentos para consumo domiciliar;;;;;;;
37973394;0001;74;1;;02;20200804;00;;;20200804;5611203;1414200;RUA;PAULINO GONCALVES DE SOUZA;1081;CASA;JARDIM RESIDENCIAL VETORASSO;15040287;SP;7097;17;97011763;;;;;MARCELACARLAPETINI@GMAIL.COM;;;37973394000174;Ativa;Lanchonetes e casas de chá;;;;;;;
37973406;0001;60;1;;02;20200804;00;;;20200804;5611203;3314707,4321500;RUA;AIRAO;12;;SANTA CRUZ;23575430;RJ;6001;21;33959979;;;;;BETO-NB@HOTMAIL.COM;;;37973406000160;Ativa;Lanchonetes e casas de chá;;;;;;;
37973517;0001;77;1;;02;20200804;00;;;20200804;5620104;5612100,5611201;AVENIDA;MAURICIO DE NASSAU;503 /B;;IPUTINGA;50731490;PE;2531;81;32726596;;;;;LUCIAMMARIASOUZA@GMAIL.COM;;;37973517000177;Ativa;Fornecimento de alimentos para consumo domiciliar;;;;;;;
37973865;0001;44;1;VIVANDE RESTAURANTE;02;20200804;00;;;20200804;5611201;5611203,5620102;RUA;DA PADROEIRA;298;;CENTRO;13201025;SP;6619;11;82445339;;;;;ALEXCAMARELI81@GMAIL.COM;;;37973865000144;Ativa;Restaurantes;;;;;;;
37973877;0001;79;1;;02;20200804;00;;;20200804;5620104;;RUA;CESAR BURLAMAQUI;SN;CONJ 20 QUADRA 15;VILA MARIA HELENA;25251412;RJ;5833;21;86614573;;;;;BIANCARODRIGUES11210@GMAIL.COM;;;37973877000179;Ativa;Fornecimento de alimentos para consumo domiciliar;;;;;;;
37975416;0001;35;1;PIZZARIAA_THENOITEE;02;20230125;00;;;20200805;5611203;5620104;RUA;80;841;QUADRA02                  LOTE  04;RESIDENCIAL NORTE;76310000;GO;9565;62;82518989;;;;;ELIZACECILIA.ANTUNES@GMAIL.COM;;;37975416000135;Ativa;Lanchonetes e casas de chá;;;;;;;
37975958;0001;08;1;;02;20200805;00;;;20200805;5620104;;RUA;TIROL;1834;CASA 5;FREGUESIA (JACAREPAGUA);22750003;RJ;6001;21;90751725;;;;;ANA.LIMA@LIMAEVIEIRA.COM;;;37975958000108;Ativa;Fornecimento de alimentos para consumo domiciliar;;;;;;;
37976033;0001;81;1;;02;20200805;00;;;20200805;5620104;;AREA;RURAL;S/N;;AREA RURAL DE PARACATU;38609899;MG;4939;38;99627114;;;;;CONTALUX03@HOTMAIL.COM;;;37976033000181;Ativa;Fornecimento de alimentos para consumo domiciliar;;;;;;;
37976148;0001;76;1;;02;20200805;00;;;20200805;5620104;;RUA;SANTOS DUMONT;311;;CENTRO;77960000;TO;9685;63;99301856;;;;;SARAIVAJALDO@HOTMAIL.COM;;;37976148000176;Ativa;Fornecimento de alimentos para consumo domiciliar;;;;;;;
37978088;0001;20;1;;02;20250317;00;;;20200805;5611204;4723700,5611201,5611203,4782201;1A RUA;SUCUPIRA;617;;ARVOREDO;39460000;MG;4785;38;98405813;;;;;CRISRODRIGUESPINHEIRO@OUTLOOK.COM;;;37978088000120;Ativa;Bares sem entretenimento;;;;;;;
37978219;0001;70;1;;02;20200805;00;;;20200805;5611203;5620104,5620102,4723700,5612100,1093701,5611201,5611204,4789004;12A RUA;RUA OSVALDO CRUZ;333;;CENTRO;79770000;MS;9015;67;99964231;;;;;MATOGROSSOTORMENTO@HOTMAIL.COM;;;37978219000170;Ativa;Lanchonetes e casas de chá;;;;;;;
37978428;0001;13;1;;02;20260706;00;;;20200805;5620104;;AVENIDA;DIVINO PAI ETERNO;184;;VILA GOIS;75120370;GO;9221;62;33248991;;;;;ANALUIZABASTOS4@GMAIL.COM;;;37978428000113;Ativa;Fornecimento de alimentos para consumo domiciliar;;;;;;;
37979521;0001;42;1;;02;20200805;00;;;20200805;5620104;;AVENIDA;JOAO PESSOA;852;;MARTINS;38400338;MG;5403;34;88690880;;;;;JOSEBARRETOBARRETO30@LIVE.COM;;;37979521000142;Ativa;Fornecimento de alimentos para consumo domiciliar;;;;;;;
37979605;0001;86;1;;02;20200805;00;;;20200805;5620104;;RUA;VILAGRAM CABRITA;117;CASA 011;SAO GERALDO;27253680;RJ;5925;24;92680895;;;;;CELLE.REIS.CAMPOSVR@GMAIL.COM;;;37979605000186;Ativa;Fornecimento de alimentos para consumo domiciliar;;;;;;;
37979664;0001;54;1;;02;20200805;00;;;20200805;5611201;5620104,4781400,4723700,3101200,4721102,4772500,5611203,4782201,1091101,5611205;RUA;6;14;LOTE 14 QUADRA140A;FORMOSINHA;73813410;GO;9361;61;96954469;;;;;ANGELANOGUEIRA1972@GMAIL.COM;;;37979664000154;Ativa;Restaurantes;;;;;;;
37979767;0001;14;1;;02;20260423;00;;;20200805;5611203;;RUA;GOIABEIRAS;135;CASA;JARDIM PINHEIRINHO;06835270;SP;6401;11;43855248;;;;;WESLEYEJOICEE@GMAIL.COM;;;37979767000114;Ativa;Lanchonetes e casas de chá;;;;;;;
37979940;0001;84;1;;02;20200805;00;;;20200805;5611201;5611204;AVENIDA;DOUTOR BERNARDINO DE CAMPOS;548;;VILA BELMIRO;11075535;SP;7071;11;87921387;;;;;AILTON.AR@HOTMAIL.COM;;;37979940000184;Ativa;Restaurantes;;;;;;;
37980033;0001;55;1;;02;20200805;00;;;20200805;4721102;5612100;RUA;CASTELO BRANCO;224;;CENTRO;98995000;RS;8805;13;82279598;;;;;JAQUELINEANTUNESDEJESUS@GMAIL.COM;;;37980033000155;Ativa;Padaria e confeitaria;;;;;;;
37980180;0001;25;1;DON HEITOR ESFIHARIA;02;20200805;00;;;20200805;5611203;4721104,4723700;RUA;RODOLFO ALBINO;261;LOJA  2 E 3;CENTRO;28500000;RJ;5821;22;74304728;;;;;THIAGOFASCIOTTI@OUTLOOK.COM;;;37980180000125;Ativa;Lanchonetes e casas de chá;;;;;;;
37981331;0001;60;1;;02;20251210;00;;;20200805;5611203;4723700,5611204;RUA;PROFESSORA ADELAIDE ESCOBAR BUENO;147;;MUNHOZ JUNIOR;06246030;SP;6789;11;85192440;;;;;ADRI1975NEGOCIOS@GMAIL.COM;;;37981331000160;Ativa;Lanchonetes e casas de chá;;;;;;;
35150387;0001;47;1;;02;20191010;00;;;20191010;5611203;5620104,5611201;AVENIDA;A-6 ESQUINA B-5;S/N;SALA 02;BALNEARIO ITAPIRUBA;88790000;SC;8185;48;91009894;;;;;QUELRINCB39@GMAIL.COM;;;35150387000147;Ativa;Lanchonetes e casas de chá;;;;;;;
37982224;0001;56;1;;02;20200805;00;;;20200805;5620104;;RUA;SHA CONJUNTO 5 CHACARA 98;21;CONJ;SETOR HABITACIONAL ARNIQUEIRA (AGUAS CLARAS);71995385;DF;9701;61;81849468;;;;;HENRIQUE_BSB10@HOTMAIL.COM;;;37982224000156;Ativa;Fornecimento de alimentos para consumo domiciliar;;;;;;;
37983003;0001;00;1;PIZZARIA DA FAMILIA BARAO;02;20240311;00;;;20200805;5611201;5611203,5611204,5611205;AVENIDA;JANIO QUADROS;1063;;JARDIM SANTO ANTONIO;13190170;SP;6737;19;95219397;;;;;JOAOVICTORBARAO2@GMAIL.COM;;;37983003000100;Ativa;Restaurantes;;;;;;;
37983084;0001;30;1;PIZZARIA LA PIETA;02;20200805;00;;;20200805;5611201;;RUA;CORONEL MARCILIO FRANCO;585;;VILA ISOLINA MAZZEI;02079000;SP;7107;11;27810951;;;;;PORTO@PORTOAC.COM.BR;;;37983084000130;Ativa;Restaurantes;;;;;;;
37983635;0001;66;1;;02;20250113;00;;;20200805;5611201;5611203;RUA;DAS ESMERALDAS QUADRA;38;CONJ 40 QUADRA 67;JARDIM CATARINA;24715603;RJ;5897;21;86434275;;;;;GINA.CALIN@HOTMAIL.COM;;;37983635000166;Ativa;Restaurantes;;;;;;;
37984927;0001;13;1;PIZZARIA DONA NINA;02;20200805;00;;;20200805;5620104;4712100,4721102;RUA;CANAL DE SUEZ;314;TERREOTERREO;JARDIM REGINA ALICE;06412170;SP;6213;11;40006977;;;;;ZESANTOS571@GMAIL.COM;;;37984927000113;Ativa;Fornecimento de alimentos para consumo domiciliar;;;;;;;
37985021;0001;13;1;;02;20250526;00;;;20200805;5611201;4723700,5590603,8230002,5611205;ESTRADA;DO CACADOR;2003;;SANTA SOFIA;23835090;RJ;5839;21;38641403;;;;;ADRIANODEITAGUAI@GMAIL.COM;;;37985021000113;Ativa;Restaurantes;;;;;;;
16894816;0002;27;2;DUBABAI;02;20200805;00;;;20200805;5611203;;RUA;DOM PEDRO II;2;      ESQUINA;PRAIA DOS ANJOS;28930000;RJ;5927;22;99416694;22;81836776;;;DUBABAI@HOTMAIL.COM;;;16894816000227;Ativa;Lanchonetes e casas de chá;;;;;;;
37985571;0001;32;1;;02;20200805;00;;;20200805;5611203;5620104;RUA;SANTA CRUZ - ATE 425/426;107;;CENTRO;37002085;MG;5413;35;32215732;;;;;NATALDSANTOS@OUTLOOK.COM;;;37985571000132;Ativa;Lanchonetes e casas de chá;;;;;;;
37985807;0001;30;1;PANIFICADORA MAG MAG LTDA;02;20200805;00;;;20200805;4721102;;RUA;PADRE ANTONIO DA SILVA VIEIRA;135;;VILA MATILDES;38900000;MG;4101;37;98035998;;;;;UNIAOEDILSON@GMAIL.COM;;;37985807000130;Ativa;Padaria e confeitaria;;;;;;;
37986500;0001;54;1;;02;20200805;00;;;20200805;5611201;;ESTRADA;GERAL AGUA BOA;SN;;MORRO GRANDE;88717000;SC;5547;48;96234771;;;;;CAROLMARTINS42@HOTMAIL.COM;;;37986500000154;Ativa;Restaurantes;;;;;;;
37986656;0001;35;1;;02;20240131;00;;;20200805;5620104;1091102,1093701;RUA;BRIGADEIRO AMILCAR VELOSO PEDERNEIRAS;403;CASA 3;JARDIM BOTUCATU;04173000;SP;7107;11;23355174;;;;;SIMOES.JOSI@HOTMAIL.COM;;;37986656000135;Ativa;Fornecimento de alimentos para consumo domiciliar;;;;;;;
37987431;0001;01;1;SORVETERIA FINO SABOR;02;20200805;00;;;20200805;5611203;4637106,5611204;AVENIDA;BRASIL;345;SALA;CENTRO;89970000;SC;8015;82;81230123;;;;;;;;37987431000101;Ativa;Lanchonetes e casas de chá;;;;;;;
37988255;0001;14;1;;02;20200805;00;;;20200805;5620104;;RUA;PEREIRA SIMOES;4;CONJ;ROCAS;59012060;RN;1761;84;92287536;;;;;INGREDSWEETINGRED@GMAIL.COM;;;37988255000114;Ativa;Fornecimento de alimentos para consumo domiciliar;;;;;;;
37988737;0001;74;1;;02;20200805;00;;;20200805;5620104;;12A RUA;RUA HERACLITO VILLAR RAPOSO DE MELO;195;;TABORDA;59162000;RN;1841;84;96563734;;;;;FERNANDES.OLIV@GMAIL.COM;;;37988737000174;Ativa;Fornecimento de alimentos para consumo domiciliar;;;;;;;
